敵編成ID,敵艦隊名,海域,海域,セル,難易度,陣形,艦娘経験値,ID#01,ID#02,ID#03,ID#04,ID#05,ID#06,ID#07,ID#08,ID#09,ID#10,ID#11,ID#12,艦名#01,艦名#02,艦名#03,艦名#04,艦名#05,艦名#06,艦名#07,艦名#08,艦名#09,艦名#10,艦名#11,艦名#12,Lv#01,Lv#02,Lv#03,Lv#04,Lv#05,Lv#06,Lv#07,Lv#08,Lv#09,Lv#10,Lv#11,Lv#12
595c74078381506e,"敵基地空襲",48,6,-1,甲,輪形陣,0,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bbf0e9f75e39bd53,"敵基地空襲",48,6,-1,甲,輪形陣,0,1683,1651,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
881e4521984f23c5,"敵基地空襲",48,6,-1,甲,輪形陣,0,1683,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ec5cdc819f85ee0c,"敵基地空襲",48,6,-1,甲,輪形陣,0,1683,1652,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3bdf44a9fc36334a,"敵基地空襲",48,6,-1,甲,輪形陣,0,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7e1672d41c62ff2f,"敵基地空襲",48,6,-1,甲,輪形陣,0,1683,1652,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0676e08824bf79c9,"深海南方部隊 リコリス基地航空隊",48,6,2,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
414a8b762b1236c3,"深海南方部隊 リコリス基地航空隊",48,6,2,甲,輪形陣,160,1683,1652,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0ff33b93a3851b8c,"深海南方部隊 リコリス基地航空隊",48,6,2,甲,輪形陣,150,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
020a263dd06812e5,"深海潜水部隊 ソロモン哨戒線A群",48,6,3,甲,梯形陣,120,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
9770ac7e2fa6f911,"深海潜水部隊 ソロモン哨戒線A群",48,6,3,甲,単横陣,120,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
41a88e80c7ed12d6,"深海潜水部隊 ソロモン哨戒線A群",48,6,3,甲,梯形陣,130,1572,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
c2521c8386de49b8,"深海潜水部隊 ソロモン哨戒線A群",48,6,3,甲,単横陣,130,1572,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
8fabd5c3ea36744f,"深海潜水部隊 ソロモン哨戒線A群",48,6,3,甲,梯形陣,150,1572,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
6818d60cec27a13c,"深海潜水部隊 ソロモン哨戒線A群",48,6,3,甲,単横陣,150,1572,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
c563271d70a876c6,"深海潜水部隊 ソロモン哨戒線C群",48,6,4,甲,梯形陣,150,1572,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
7fda2beda9ff0798,"深海潜水部隊 ソロモン哨戒線C群",48,6,5,甲,梯形陣,130,1572,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
07cdf63152398f39,"深海潜水部隊 ソロモン哨戒線C群",48,6,5,甲,梯形陣,150,1572,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
3d441602bfb2adb1,"深海潜水部隊 ソロモン哨戒線C群",48,6,5,甲,単横陣,150,1572,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
d5c8f33d73f4b767,"深海南方部隊 リコリス基地航空隊",48,6,6,甲,輪形陣,150,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f630bc0b209352cf,"深海南方部隊 リコリス基地航空隊",48,6,7,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
046fc7244b96abf4,"深海南方部隊 リコリス基地航空隊",48,6,7,甲,輪形陣,140,1683,1651,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
f4599b94275934e2,"深海南方部隊 リコリス基地航空隊",48,6,7,甲,輪形陣,150,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
aaaf0fd81bb81357,"深海南方部隊 リコリス基地航空隊",48,6,9,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a90b44d9b95e8398,"深海南方部隊 リコリス基地航空隊",48,6,9,甲,輪形陣,140,1683,1651,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0557ff2b1f1c86c7,"深海南方部隊 リコリス基地航空隊",48,6,9,甲,輪形陣,150,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2e631114f73ca1af,"深海任務部隊 前進哨戒戦隊 III群",48,6,10,甲,単縦陣,190,1555,1862,1862,1623,1623,1623,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ツ級 flagship","軽巡ツ級 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8c768998ad664561,"深海南方部隊 リコリス基地航空隊",48,6,12,甲,輪形陣,170,1683,1652,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
84839aa073e19819,"深海潜水部隊 増援戦隊",48,6,13,甲,単横陣,190,1807,1572,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,"潜水新棲姫 バカンスmode flagship","潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
599d7220ba8f34ee,"深海潜水部隊 増援戦隊",48,6,13,甲,梯形陣,220,1807,1572,1571,1571,1571,-1,-1,-1,-1,-1,-1,-1,"潜水新棲姫 バカンスmode flagship","潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
19ef9dc1954211e3,"深海任務部隊 前進哨戒戦隊 I群",48,6,14,甲,単縦陣,180,1555,1559,1559,1862,1577,1577,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","雷巡チ級 flagship","雷巡チ級 flagship","軽巡ツ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
d64f3bcd3872ff9c,"深海任務部隊 前進哨戒戦隊 I群",48,6,14,甲,梯形陣,180,1555,1559,1559,1862,1577,1577,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","雷巡チ級 flagship","雷巡チ級 flagship","軽巡ツ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
cccccd89ed3b018b,"深海任務部隊 前進哨戒戦隊 I群",48,6,14,甲,単縦陣,190,1905,1559,1559,1862,1623,1623,-1,-1,-1,-1,-1,-1,"軽巡ヘ級改 flagship","雷巡チ級 flagship","雷巡チ級 flagship","軽巡ツ級 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
39d2fa38e5eb4c88,"深海南方部隊 リコリス基地航空隊",48,6,15,甲,輪形陣,170,1683,1652,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
31b8d2c109a751d0,"深海任務部隊 支援水上打撃群",48,6,16,甲,単縦陣,200,1529,1529,1862,1554,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","軽巡ツ級 flagship","軽巡ホ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
5d471911b23fd80a,"深海任務部隊 支援水上打撃群",48,6,16,甲,複縦陣,200,1529,1529,1862,1554,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","軽巡ツ級 flagship","軽巡ホ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
00644d631ff9ee00,"深海任務部隊 支援水上打撃群",48,6,16,甲,梯形陣,200,1529,1529,1862,1554,1577,1577,-1,-1,-1,-1,-1,-1,"戦艦ル級 flagship","戦艦ル級 flagship","軽巡ツ級 flagship","軽巡ホ級 flagship","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
d74bd973ab07e5a5,"深海任務部隊 高速水上打撃群",48,6,19,甲,単縦陣,200,1543,1542,1595,1592,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","戦艦タ級 elite","重巡ネ級 elite","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8874e378bad782ba,"深海任務部隊 高速水上打撃群",48,6,19,甲,複縦陣,200,1543,1542,1595,1592,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","戦艦タ級 elite","重巡ネ級 elite","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
210c7a90132f4d81,"深海任務部隊 高速水上打撃群",48,6,19,甲,梯形陣,200,1543,1542,1595,1592,1623,1623,-1,-1,-1,-1,-1,-1,"戦艦タ級 flagship","戦艦タ級 elite","重巡ネ級 elite","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
3ba706951c67370e,"深海任務部隊 リコリス増援本隊",48,6,22,甲,第四警戒航行序列,420,1780,1780,1780,1956,1543,1543,1555,1592,1623,1623,1577,1577,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","重巡ネ級改II 夏mode","戦艦タ級 flagship","戦艦タ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型","駆逐ハ級後期型",1,1,1,1,1,1,1,1,1,1,1,1
4ef868d33e511012,"深海任務部隊 リコリス増援本隊",48,6,22,甲,第四警戒航行序列,400,1780,1780,1956,1543,1543,1558,1555,1592,1623,1577,1577,1577,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","重巡ネ級改II 夏mode","戦艦タ級 flagship","戦艦タ級 flagship","輸送ワ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型","駆逐ハ級後期型","駆逐ハ級後期型",1,1,1,1,1,1,1,1,1,1,1,1
c797c87f8489123f,"深海南方部隊 リコリス航空基地",48,6,24,甲,第四警戒航行序列,400,1681,1923,1923,1667,1640,1639,1555,1592,1623,1623,1526,1526,"リコリス棲姫","集積地棲姫II","集積地棲姫II","砲台小鬼","PT小鬼群","PT小鬼群","軽巡ヘ級 flagship","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","輸送ワ級 elite","輸送ワ級 elite",1,1,1,1,1,1,1,1,1,1,1,1
ff1c9d8252a86781,"深海南方部隊 リコリス航空基地",48,6,24,甲,第四警戒航行序列,420,1681,1926,1926,1667,1640,1640,1905,1862,1951,1951,1526,1526,"リコリス棲姫","集積地棲姫II-壊","集積地棲姫II-壊","砲台小鬼","PT小鬼群","PT小鬼群","軽巡ヘ級改 flagship","軽巡ツ級 flagship","駆逐ナ級後期型II elite","駆逐ナ級後期型II elite","輸送ワ級 elite","輸送ワ級 elite",1,1,1,1,1,1,1,1,1,1,1,1
3edcdda763d735c3,"深海南方部隊 リコリス基地航空隊",48,6,26,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ac04760a08432e2e,"深海南方部隊 リコリス基地航空隊",48,6,29,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ee5521ecea036cbe,"深海任務部隊 前進哨戒戦隊 II群",48,6,31,甲,単縦陣,200,1527,1527,1555,1862,1623,1623,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","重巡リ級 flagship","軽巡ヘ級 flagship","軽巡ツ級 flagship","駆逐ハ級後期型 elite","駆逐ハ級後期型 elite","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
7ba811682d4f20c6,"深海任務部隊 艦載機群",48,6,32,甲,輪形陣,150,1780,1780,1777,1956,1543,1543,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級 elite","重巡ネ級改II 夏mode","戦艦タ級 flagship","戦艦タ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
a90c16cba62226f4,"深海任務部隊 艦載機群",48,6,32,甲,輪形陣,160,1780,1780,1780,1956,1543,1543,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","軽母ヌ級改 flagship","重巡ネ級改II 夏mode","戦艦タ級 flagship","戦艦タ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
951cf019c732096d,"深海任務部隊 艦載機群",48,6,32,甲,輪形陣,140,1780,1780,1956,1956,1543,1558,-1,-1,-1,-1,-1,-1,"軽母ヌ級改 flagship","軽母ヌ級改 flagship","重巡ネ級改II 夏mode","重巡ネ級改II 夏mode","戦艦タ級 flagship","輸送ワ級 flagship","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
53d9649fbbb6894c,"深海任務部隊 ツルブ沖偵察群",48,6,34,甲,単縦陣,160,1555,1592,1592,1577,1577,1577,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ツ級 elite","軽巡ツ級 elite","駆逐ハ級後期型","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
f82a134cffc535d7,"深海任務部隊 ツルブ沖偵察群",48,6,34,甲,単縦陣,180,1555,1862,1592,1623,1577,1577,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ツ級 flagship","軽巡ツ級 elite","駆逐ハ級後期型 elite","駆逐ハ級後期型","駆逐ハ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
9720b15109421d6c,"深海南方旗艦 戦艦新棲姫打撃群",48,6,36,甲,第四警戒航行序列,500,1967,1698,1956,1956,1862,1905,1555,1592,1951,1951,1740,1740,"南方戦艦新棲姫","戦艦夏姫","重巡ネ級改II 夏mode","重巡ネ級改II 夏mode","軽巡ツ級 flagship","軽巡ヘ級改 flagship","軽巡ヘ級 flagship","軽巡ツ級 elite","駆逐ナ級後期型II elite","駆逐ナ級後期型II elite","駆逐ナ級 elite","駆逐ナ級 elite",1,1,1,1,1,1,1,1,1,1,1,1
c5844e8edddcd825,"深海南方旗艦 戦艦新棲姫打撃群",48,6,36,甲,第四警戒航行序列,550,1970,1698,1698,1956,1956,1862,1905,1592,1951,1951,1951,1951,"南方戦艦新棲姫-壊","戦艦夏姫","戦艦夏姫","重巡ネ級改II 夏mode","重巡ネ級改II 夏mode","軽巡ツ級 flagship","軽巡ヘ級改 flagship","軽巡ツ級 elite","駆逐ナ級後期型II elite","駆逐ナ級後期型II elite","駆逐ナ級後期型II elite","駆逐ナ級後期型II elite",1,1,1,1,1,1,1,1,1,1,1,1
dd299ba7c1b5c119,"敵基地空襲",48,7,-1,甲,輪形陣,0,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a710b3b50734e2a4,"敵基地空襲",48,7,-1,甲,輪形陣,0,1683,1651,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
a87868216efdaf51,"敵基地空襲",48,7,-1,甲,輪形陣,0,1683,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0553a7aaa1387fb6,"敵基地空襲",48,7,-1,甲,輪形陣,0,1683,1652,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
6d5f6e7bca040c7f,"敵基地空襲",48,7,-1,甲,輪形陣,0,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4940e32f39595eb0,"敵基地空襲",48,7,-1,甲,輪形陣,0,1683,1652,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
7d0985b04c379330,"ソロモン戦域 前方哨戒潜水艦 A群",48,7,3,甲,梯形陣,130,1572,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
e48b2388c71a6698,"ソロモン戦域 前方哨戒潜水艦 A群",48,7,3,甲,単横陣,130,1572,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
a41d83db7f527ded,"深海南方部隊 リコリス基地航空隊",48,7,5,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
abb0e362341fc142,"深海南方部隊 リコリス基地航空隊",48,7,5,甲,輪形陣,150,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6f02981faf7eafa6,"深海任務部隊 ソロモン哨戒線 II群",48,7,7,甲,単縦陣,160,1555,1862,1578,1578,1578,1578,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽巡ツ級 flagship","駆逐ニ級後期型","駆逐ニ級後期型","駆逐ニ級後期型","駆逐ニ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
decb8aed2ed1d443,"深海南方部隊 リコリス基地航空隊",48,7,8,甲,輪形陣,120,1683,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1896836a03b4d60f,"深海南方部隊 リコリス基地航空隊",48,7,8,甲,輪形陣,140,1683,1651,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
9c79fdcaec59f4e8,"深海南方部隊 リコリス基地航空隊",48,7,8,甲,輪形陣,130,1683,1652,1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b15b586f8946d24d,"深海南方部隊 リコリス基地航空隊",48,7,8,甲,輪形陣,160,1683,1652,1651,1651,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
362d0b411c2c5d6a,"深海南方部隊 リコリス基地航空隊",48,7,8,甲,輪形陣,150,1683,1652,1652,-1,-1,-1,-1,-1,-1,-1,-1,-1,"リコリス棲姫","飛行場姫","飛行場姫","-","-","-","-","-","-","-","-","-",1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84210c719bd2d41f,"深海任務部隊 ソロモン哨戒線 I群",48,7,9,甲,単縦陣,170,1527,1527,1862,1624,1578,1578,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","重巡リ級 flagship","軽巡ツ級 flagship","駆逐ニ級後期型 elite","駆逐ニ級後期型","駆逐ニ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ab02025a781e99da,"深海任務部隊 ソロモン哨戒線 I群",48,7,9,甲,複縦陣,170,1527,1527,1862,1624,1578,1578,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","重巡リ級 flagship","軽巡ツ級 flagship","駆逐ニ級後期型 elite","駆逐ニ級後期型","駆逐ニ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8cd20650f884e9ea,"深海任務部隊 ソロモン哨戒線 I群",48,7,9,甲,警戒陣,170,1527,1527,1862,1624,1578,1578,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","重巡リ級 flagship","軽巡ツ級 flagship","駆逐ニ級後期型 elite","駆逐ニ級後期型","駆逐ニ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0d137a0feed0b5da,"深海任務部隊 ソロモン遊撃戦隊",48,7,12,甲,単縦陣,180,1554,1559,1559,1578,1578,1640,-1,-1,-1,-1,-1,-1,"軽巡ホ級 flagship","雷巡チ級 flagship","雷巡チ級 flagship","駆逐ニ級後期型","駆逐ニ級後期型","PT小鬼群","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
3d024c1dfb08a148,"深海機動部隊 前衛警戒潜水艦群",48,7,13,甲,梯形陣,130,1807,1571,1571,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水新棲姫 バカンスmode flagship","潜水ソ級 elite","潜水ソ級 elite","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
